frame,Oxygen Sensor-Bank1/Sensor1,Air Flow Rate from Mass Air Flow Sensor,Engine Coolant Temperature Sensor,Oil Temperature Sensor,Intake Air Temperature Sensor,Throttle Position,Adapted Throttle Position,Battery voltage,Cranking Signal,Closed Throttle Position,Part Load Status,Vehicle Speed,Engine Speed,Target Idle Speed,Transaxle Range Switch,A/C Switch,A/C Pressure Switch,A/C Relay,Oxygen Sensor-Bank1/Sensor2,Cylinder Injection Time-Bank1,Fuel System Status,Long Term Fuel Trim-Idle Load,Long Term Fuel Trim-Part Load,Oxygen Sensor Heater Duty-Bank1/Sensor1,Oxygen Sensor Heater Duty-Bank1/Sensor2,Idle speed control actuator,EVAP Purge valve,Ignition dwell time,Camshaft Actual Position,Camshaft position target,CVVT Status,CVVT Actuation Status,CVVT Duty Control Status,CVVT Valve Duty,Ignition Timing Advance for 1 Cylinder
825,125493.1,776.69,73.5,60,127.5,39.36,0.29,13.92,1,2,4,0,175,123,0,0,0,2,125493.1,92.52,0,261.12,35.23,48.44,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
826,125493.1,960.69,73.5,60,127.5,39.36,0.28,14.02,0,0,0,0,171,121,0,0,0,2,125493.1,92.52,0,261.12,35.23,48.44,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
827,125493.1,560.69,73.5,60,127.5,38.43,0.28,14.12,0,0,0,0,172,119,0,0,0,2,125493.1,92.52,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
828,133022.69,1033.03,73.5,60,127.5,48.27,0.43,14.12,0,0,0,0,166,117,0,0,1,0,133022.69,92.52,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
829,139297.34,1793.12,73.5,60,127.5,50.61,0.47,13.92,0,2,4,0,179,118,0,0,1,2,139297.34,92.52,0,261.12,35.23,48.44,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
830,140552.27,641.16,73.5,60,127.5,51.08,0.48,14.02,0,2,0,0,179,122,0,0,0,0,140552.27,92.52,0,261.12,35.23,48.44,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
831,140552.27,513.16,73.5,60,127.5,51.08,0.47,14.12,0,0,0,0,169,117,0,0,0,0,140552.27,92.52,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
832,140552.27,1441.19,73.5,60,127.5,51.08,0.49,14.12,0,2,4,0,153,111,0,0,0,0,140552.27,92.52,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
833,140552.27,1401.16,74.25,60,127.5,50.61,0.48,13.92,0,2,0,0,54,101,0,0,0,0,140552.27,92.52,0,261.12,35.23,48.44,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
834,140552.27,1745.16,74.25,60,127.5,50.61,0.47,14.02,0,2,0,0,20,90,0,0,0,0,140552.27,92.52,0,261.12,35.23,48.44,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
835,140552.27,2033.19,73.5,61,127.5,51.55,0.49,14.12,0,2,0,0,18,79,0,0,0,0,140552.27,92.52,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
836,140552.27,721.16,73.5,61,127.5,51.55,0.47,14.12,1,0,4,0,22,73,0,0,0,0,140552.27,92.52,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
837,140552.27,1569.19,74.25,61,127.5,51.55,0.49,13.82,0,2,0,0,25,81,0,0,0,0,140552.27,92.52,0,261.12,35.23,48.44,0.0,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
838,140552.27,1017.16,74.25,61,127.5,51.55,0.48,14.02,0,2,4,0,127,90,0,0,0,0,140552.27,92.52,0,261.12,35.23,48.44,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
839,140552.27,1457.16,74.25,61,127.5,51.55,0.48,14.02,0,2,4,0,159,96,0,0,0,0,140552.27,92.52,0,261.12,35.23,48.44,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
840,140552.27,1449.16,74.25,61,127.5,51.55,0.48,14.02,1,2,4,0,162,87,0,0,0,0,140552.27,92.52,0,261.12,35.23,48.44,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
841,140552.27,1073.16,74.25,61,127.5,51.55,0.48,13.92,0,0,4,0,142,84,0,0,0,0,140552.27,92.52,0,261.12,35.23,48.44,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
842,140552.27,1953.16,74.25,61,127.5,51.55,0.49,14.12,1,0,4,0,25,90,0,0,0,0,140552.27,92.52,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
843,139297.34,1601.0,74.25,61,127.5,47.8,0.42,14.02,0,0,0,0,25,102,0,0,1,2,139297.34,92.52,0,261.12,35.23,48.44,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
844,122983.24,1736.44,74.25,60,127.5,29.05,0.18,14.12,1,0,4,0,171,112,0,0,1,0,122983.24,92.52,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
845,119218.45,208.41,74.25,60,127.5,27.65,0.17,13.92,1,2,0,0,179,119,0,0,1,2,119218.45,92.52,0,258.05,35.23,48.44,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.33
846,119218.45,1072.41,74.25,60,127.5,28.59,0.17,14.02,1,2,4,0,176,118,0,0,1,2,119218.45,92.52,0,261.12,35.23,48.44,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.33
847,120473.38,1544.41,74.25,60,127.5,28.59,0.17,14.12,1,0,0,0,175,116,0,0,0,0,120473.38,92.52,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.33
848,120473.38,1256.41,74.25,60,127.5,27.65,0.17,14.12,0,2,4,0,177,116,0,0,0,0,120473.38,92.52,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.33
849,120473.38,376.44,74.25,60,127.5,29.52,0.18,13.92,0,2,4,0,177,116,0,0,0,0,120473.38,92.52,0,261.12,35.23,48.44,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.33
850,120473.38,1880.41,74.25,60,127.5,28.59,0.17,14.12,0,2,4,0,177,116,0,0,0,0,120473.38,92.52,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.33
851,125493.1,872.62,74.25,60,127.5,37.49,0.26,14.12,1,2,0,0,174,115,0,0,0,2,125493.1,92.52,0,259.07,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
852,124238.17,728.62,74.25,60,127.5,37.49,0.26,13.92,1,0,4,0,179,115,0,0,1,0,124238.17,92.52,0,251.9,35.23,48.44,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
853,124238.17,1512.62,74.25,60,127.5,37.96,0.26,14.02,1,0,4,0,172,115,0,0,1,0,124238.17,92.52,0,251.9,35.23,48.44,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
854,124238.17,1608.62,74.25,60,127.5,37.96,0.27,14.12,0,0,4,0,163,112,0,0,1,0,124238.17,92.52,0,254.98,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
855,126748.03,392.66,74.25,60,127.5,37.02,0.26,14.12,0,2,4,0,147,109,0,0,0,2,126748.03,92.52,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
856,125493.1,152.62,74.25,60,127.5,37.02,0.26,13.92,0,2,4,0,109,103,0,0,0,2,125493.1,92.52,0,261.12,35.23,48.44,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
857,126748.03,792.66,74.25,61,127.5,37.49,0.26,13.92,0,0,4,0,39,89,0,0,0,2,126748.03,92.52,0,261.12,35.23,48.44,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
858,126748.03,792.66,74.25,61,127.5,37.49,0.26,14.12,0,2,0,0,18,49,0,0,0,2,126748.03,92.52,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
859,126748.03,872.66,74.25,61,127.5,37.49,0.26,14.12,0,2,0,0,14,19,0,0,0,2,126748.03,92.52,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
860,126748.03,1416.66,74.25,61,127.5,38.43,0.26,13.92,1,0,0,0,14,6,0,0,0,2,126748.03,92.52,0,261.12,35.23,48.44,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
861,128002.96,1560.66,74.25,61,127.5,37.96,0.26,14.22,1,0,0,0,14,0,0,0,1,2,128002.96,92.52,0,261.12,35.23,48.44,0.0,2.2,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
862,128002.96,1688.66,74.25,61,127.5,37.49,0.26,14.12,0,2,4,0,15,0,0,0,1,2,128002.96,92.52,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
863,128002.96,16.69,74.25,61,127.5,38.43,0.27,14.12,1,2,0,0,21,0,0,0,1,2,128002.96,92.52,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
864,124238.17,584.5,74.25,61,127.5,30.93,0.2,13.92,1,2,4,0,100,0,0,0,1,0,124238.17,92.52,0,261.12,35.23,48.44,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
865,122983.24,880.47,74.25,61,127.5,30.46,0.19,14.02,1,2,4,0,173,1,0,0,1,0,122983.24,92.52,0,261.12,35.23,48.44,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
866,122983.24,384.5,74.25,61,127.5,29.99,0.19,14.12,1,0,4,0,175,34,0,0,1,0,122983.24,92.52,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
867,122983.24,360.5,74.25,61,127.5,30.93,0.2,14.12,0,0,4,0,173,73,0,0,1,0,122983.24,92.52,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
868,122983.24,1320.5,74.25,61,127.5,30.93,0.2,13.92,1,0,4,0,166,95,0,0,1,0,122983.24,92.52,0,261.12,35.23,48.44,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
869,126748.03,432.69,74.25,61,127.5,38.43,0.27,14.12,1,2,0,0,164,104,0,0,0,2,126748.03,92.52,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
870,133022.69,912.84,74.25,61,127.5,43.11,0.33,14.12,0,2,4,0,174,110,0,0,1,0,133022.69,92.52,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
871,134277.62,1920.91,74.25,61,127.5,44.52,0.35,13.92,1,2,4,0,178,131,0,0,1,0,134277.62,92.52,0,261.12,35.23,48.44,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
872,139297.34,273.03,74.25,61,127.5,47.33,0.4,14.12,0,2,4,0,165,129,0,0,1,2,139297.34,92.52,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
873,139297.34,1105.03,74.25,61,127.5,45.93,0.4,14.22,1,2,4,0,153,125,0,0,1,2,139297.34,92.52,0,261.12,35.23,48.44,0.0,2.2,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
874,139297.34,137.06,74.25,61,127.5,46.39,0.4,13.92,1,0,4,0,60,120,0,0,1,2,139297.34,92.52,0,261.12,35.23,48.44,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
875,140552.27,1017.06,74.25,61,127.5,47.8,0.41,13.92,0,0,0,0,21,106,0,0,0,0,140552.27,92.52,0,261.12,35.23,48.44,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
876,140552.27,1529.06,74.25,61,127.5,47.33,0.41,14.12,0,2,4,0,16,47,0,0,0,0,140552.27,92.52,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
877,140552.27,65.06,74.25,61,127.5,47.8,0.41,14.12,1,2,4,0,15,22,0,0,0,0,140552.27,92.52,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
878,140552.27,361.09,74.25,61,127.5,47.8,0.42,14.22,0,2,4,0,19,7,0,0,0,0,140552.27,92.52,0,261.12,35.23,48.44,0.0,2.2,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
879,140552.27,1337.09,74.25,61,127.5,48.27,0.42,14.02,0,2,4,0,22,2,0,0,0,0,140552.27,92.52,0,261.12,35.23,48.44,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
880,140552.27,1233.09,74.25,61,127.5,47.8,0.42,14.12,1,2,0,0,63,3,0,0,0,0,140552.27,92.52,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
881,141807.2,1817.12,74.25,61,127.5,49.21,0.44,14.12,1,2,0,0,141,7,0,0,0,0,141807.2,92.52,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
882,141807.2,249.16,74.25,61,127.5,49.21,0.44,13.92,1,0,4,0,161,26,0,0,0,0,141807.2,92.52,0,261.12,35.23,48.44,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
883,141807.2,809.12,74.25,61,127.5,48.74,0.44,14.12,1,0,4,0,156,47,0,0,0,0,141807.2,92.52,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
884,143062.13,545.19,74.25,61,127.5,49.67,0.46,14.22,0,0,0,0,58,29,0,0,1,0,143062.13,92.52,0,261.12,35.23,48.44,0.0,2.2,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
885,141807.2,1545.16,74.25,61,127.5,48.74,0.44,14.12,1,0,4,0,24,15,0,0,0,0,141807.2,92.52,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
886,143062.13,1281.19,74.25,61,127.5,50.14,0.46,14.02,1,0,4,0,30,19,0,0,1,0,143062.13,92.52,0,261.12,35.23,48.44,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
887,143062.13,1625.19,74.25,61,127.5,50.14,0.46,14.02,0,2,4,0,152,76,0,0,1,0,143062.13,92.52,0,261.12,35.23,48.44,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
888,143062.13,1625.22,74.25,61,127.5,51.08,0.47,14.12,1,2,4,0,169,116,0,0,1,0,143062.13,92.52,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
889,143062.13,321.19,74.25,61,127.5,51.08,0.47,14.12,1,0,4,0,167,114,0,0,1,0,143062.13,92.52,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
890,143062.13,1761.19,74.25,61,127.5,50.61,0.46,14.02,0,2,0,0,147,100,0,0,1,0,143062.13,92.52,0,261.12,35.23,48.44,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
891,143062.13,473.22,74.25,61,127.5,51.08,0.47,14.12,1,2,0,0,40,103,0,0,1,0,143062.13,92.52,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
892,143062.13,57.22,74.25,61,127.5,50.61,0.47,13.92,1,2,0,0,25,113,0,0,1,0,143062.13,91.49,0,261.12,35.23,48.44,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
893,144317.07,1329.22,74.25,61,127.5,50.61,0.48,14.02,1,2,0,0,60,123,0,0,1,0,144317.07,91.49,0,261.12,35.23,48.44,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
894,143062.13,849.22,74.25,61,127.5,51.08,0.48,14.12,0,2,0,0,162,122,0,0,1,0,143062.13,91.49,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
895,143062.13,305.19,74.25,61,127.5,50.14,0.47,14.12,0,2,4,0,169,111,0,0,1,0,143062.13,91.49,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
896,143062.13,1713.22,74.25,61,127.5,51.08,0.47,13.92,1,2,0,0,166,104,0,0,1,0,143062.13,90.46,0,261.12,35.23,48.44,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
897,140552.27,1793.06,74.25,61,127.5,47.8,0.42,13.92,1,2,0,0,155,109,0,0,0,0,140552.27,90.46,0,261.12,35.23,48.44,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
898,138042.41,1841.0,74.25,61,127.5,45.93,0.39,14.12,1,2,0,0,157,125,0,0,1,2,138042.41,90.46,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
899,138042.41,1273.0,74.25,61,127.5,46.86,0.4,14.12,1,0,0,0,97,127,0,0,1,2,138042.41,90.46,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
900,138042.41,1569.0,74.25,61,127.5,46.39,0.39,13.92,1,2,0,0,27,124,0,0,1,2,138042.41,90.46,0,261.12,35.23,48.44,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
901,138042.41,1913.03,74.25,61,127.5,46.86,0.4,14.02,1,0,0,0,25,121,0,0,1,2,138042.41,89.44,0,261.12,35.23,48.44,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
902,138042.41,1001.0,74.25,61,127.5,46.39,0.39,14.12,0,2,0,0,131,112,0,0,1,2,138042.41,89.44,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
903,138042.41,1681.0,74.25,61,127.5,47.33,0.4,14.12,0,2,4,0,165,109,0,0,1,2,138042.41,89.44,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
904,138042.41,1481.0,74.25,61,127.5,46.86,0.4,14.02,0,2,4,0,168,110,0,0,1,2,138042.41,89.44,0,261.12,35.23,48.44,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
905,138042.41,2041.03,74.25,61,127.5,46.86,0.4,14.12,0,2,0,0,155,115,0,0,1,2,138042.41,90.46,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
906,138042.41,1393.0,74.25,61,127.5,46.86,0.4,14.12,0,2,0,0,107,120,0,0,1,2,138042.41,90.46,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
907,138042.41,473.03,74.25,61,127.5,46.86,0.4,14.12,0,0,0,0,27,119,0,0,1,2,138042.41,90.46,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
908,138042.41,1633.0,74.25,61,127.5,47.33,0.39,13.92,1,2,0,0,25,111,0,0,1,2,138042.41,90.46,0,261.12,35.23,48.44,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
909,138042.41,441.03,74.25,61,127.5,47.33,0.41,14.02,1,0,4,0,127,109,0,0,1,2,138042.41,91.48,0,261.12,35.23,48.44,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
910,136787.48,681.0,74.25,61,127.5,46.39,0.39,14.12,1,2,4,0,168,111,0,0,0,2,136787.48,91.48,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
911,138042.41,1985.03,74.25,61,127.5,46.86,0.4,13.92,0,2,0,0,164,116,0,0,1,2,138042.41,91.48,0,261.12,35.23,48.44,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
912,138042.41,1209.0,74.25,61,127.5,47.33,0.39,14.12,0,2,0,0,127,115,0,0,1,2,138042.41,91.48,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
913,138042.41,1713.0,74.25,61,127.5,46.86,0.4,14.12,1,2,0,0,34,107,0,0,1,2,138042.41,91.48,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
914,138042.41,1409.0,74.25,61,127.5,46.86,0.4,14.02,0,2,0,0,45,101,0,0,1,2,138042.41,92.5,0,261.12,35.23,48.44,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
915,138042.41,233.0,74.25,61,127.5,46.86,0.4,14.02,0,2,0,0,153,104,0,0,1,2,138042.41,92.5,0,261.12,35.23,48.44,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
916,138042.41,1177.0,74.25,61,127.5,46.86,0.4,14.12,1,2,0,0,166,110,0,0,1,2,138042.41,92.51,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
917,138042.41,729.03,74.25,61,127.5,47.33,0.41,13.92,1,0,4,0,163,115,0,0,1,2,138042.41,92.51,0,261.12,35.23,48.44,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
918,138042.41,105.03,74.25,61,127.5,46.86,0.4,13.92,1,0,4,0,153,113,0,0,1,2,138042.41,93.53,0,261.12,35.23,48.44,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
919,138042.41,1641.0,74.25,61,127.5,46.39,0.4,14.12,1,0,0,0,65,105,0,0,1,2,138042.41,93.53,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
920,138042.41,1281.0,74.25,61,127.5,47.33,0.4,14.12,1,0,4,0,27,99,0,0,1,2,138042.41,93.54,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
921,138042.41,1233.0,74.25,61,127.5,46.86,0.4,14.12,0,0,4,0,44,102,0,0,1,2,138042.41,93.54,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
922,136787.48,1001.0,74.25,61,127.5,46.39,0.39,13.92,1,0,0,0,158,108,0,0,0,2,136787.48,93.54,0,261.12,35.23,48.44,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
923,138042.41,1377.0,74.25,61,127.5,46.86,0.4,14.12,1,2,0,0,164,113,0,0,1,2,138042.41,94.56,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
924,136787.48,1008.97,74.25,61,127.5,46.86,0.39,14.02,1,2,4,0,161,110,0,0,0,2,136787.48,94.56,0,261.12,35.23,48.44,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
925,136787.48,57.0,74.25,61,127.5,46.39,0.39,14.12,0,2,4,0,144,104,0,0,0,2,136787.48,94.56,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
926,136787.48,1928.97,74.25,61,127.5,46.86,0.39,13.92,0,0,0,0,46,106,0,0,0,2,136787.48,94.56,0,261.12,35.23,48.44,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
927,135532.55,1552.84,74.25,61,127.5,43.11,0.34,14.02,1,2,4,0,22,112,0,0,0,2,135532.55,95.59,0,261.12,35.23,48.44,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
928,124238.17,1088.5,74.25,61,127.5,31.87,0.21,14.12,0,0,4,0,167,123,0,0,1,0,124238.17,95.59,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
929,122983.24,1952.47,74.25,61,127.5,29.05,0.18,14.02,1,2,0,0,169,124,0,0,1,0,122983.24,95.59,0,261.12,35.23,48.44,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
930,135532.55,1616.34,74.25,61,127.5,23.9,0.14,14.02,0,0,4,0,170,121,0,0,0,2,135532.55,95.59,0,261.12,35.23,48.44,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.33
931,153101.58,240.38,74.25,61,127.5,24.37,0.14,14.12,1,2,0,0,175,121,0,0,1,0,153101.58,96.62,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.33
932,166905.82,608.34,74.25,61,127.5,23.43,0.14,14.12,1,0,4,0,176,123,0,0,0,2,166905.82,96.62,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.33
933,179455.13,792.38,74.25,61,127.5,23.43,0.14,13.92,0,2,4,0,177,126,0,0,1,2,179455.13,96.62,0,261.12,35.23,48.44,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.33
934,193259.37,1272.38,74.25,61,127.5,23.43,0.14,14.02,0,0,4,0,177,127,0,0,1,0,193259.37,96.62,0,261.12,35.23,48.44,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.33
935,179455.13,1216.56,74.25,61,127.5,30.93,0.2,14.12,0,2,0,0,176,126,0,0,1,2,179455.13,96.62,0,261.12,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
936,131767.76,576.5,74.25,61,127.5,31.4,0.2,13.92,1,0,0,0,175,124,0,0,0,0,131767.76,97.64,0,261.12,35.23,48.44,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
937,128002.96,1488.78,74.25,61,127.5,41.71,0.31,13.92,0,2,4,0,173,124,0,0,1,2,128002.96,97.64,0,256.0,35.23,48.44,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
938,130512.82,1400.84,74.25,61,127.5,43.58,0.34,14.12,0,2,0,0,162,120,0,0,0,0,130512.82,97.65,0,244.74,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
939,130512.82,312.81,74.25,61,127.5,43.58,0.34,14.02,1,0,0,0,148,116,0,0,0,0,130512.82,97.65,0,243.71,35.23,48.44,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
940,133022.69,1688.88,74.25,61,127.5,43.58,0.34,14.12,1,2,0,0,72,98,0,0,1,0,133022.69,98.67,0,257.02,35.23,48.44,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
941,135532.55,64.84,74.25,61,127.5,42.65,0.32,13.92,1,0,0,0,22,22,0,0,0,2,135532.55,98.67,0,261.12,35.23,48.44,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
